prop_id,lat,lon,region,type,actual_price,area
8840266,51.1712238,2.7766512,Flanders,APARTMENT,89000.0,18.0
9305685,51.2211097,4.3997081,Flanders,OFFICE,334200.0,167.0
9381564,50.7059148,3.8188557,Wallonie,HOUSE,450000.0,300.0
9385651,50.9036093,4.6693872,Flanders,APARTMENT,399000.0,146.0
8621951,50.6552746,5.6036099,Wallonie,INDUSTRY,240000.0,402.0
8952640,50.8018201,4.3372348,Brussels,APARTMENT,1950000.0,310.0
9120847,51.200807,4.4217781,Flanders,APARTMENT,325000.0,132.0
9274134,50.8530739,4.3723364,Brussels,APARTMENT,155000.0,35.0
9316065,50.980216,4.7231698,Flanders,APARTMENT,350000.0,164.0
8244803,50.310778,4.8796936,Wallonie,HOUSE,119500.0,60.0
8498700,50.9372881,4.0352783,Flanders,OFFICE,1470000.0,525.0
8855362,51.2211097,4.3997081,Flanders,OFFICE,1700000.0,800.0
9074242,50.5376477,4.4501525,Wallonie,APARTMENT,150000.0,51.0
9382669,50.8166797,4.3216859,Brussels,APARTMENT,410000.0,152.0
9352051,50.6904632,5.5929155,Wallonie,INDUSTRY,1800000.0,1850.0
9092523,50.7624405,4.3697451,Flanders,HOUSE,4150000.0,845.0
9372308,51.056774,3.1035671,Flanders,HOUSE,649000.0,475.0
9214134,50.6547149,5.4512607,Wallonie,HOUSE,275000.0,125.0
9333264,51.0558069,4.6218793,Flanders,HOUSE,625000.0,310.0
8947404,50.7983369,4.9508026,Flanders,INDUSTRY,367038.0,345.0
9401208,50.450999,4.350827,Wallonie,OFFICE,149000.0,94.0
9294474,49.8402251,5.4359159,Wallonie,HOUSE,300000.0,1000.0
9093959,51.134377,4.4456359,Flanders,OFFICE,1159582.0,500.0
8767544,50.8465573,4.351697,Brussels,OFFICE,512000.0,320.0
9089609,51.1946048,4.4167965,Flanders,APARTMENT,480000.0,121.0
8634680,51.1820227,3.5535879,Flanders,APARTMENT,199000.0,67.0
9382868,51.3013802,3.0891314,Flanders,HOUSE,365000.0,100.0
9273986,50.4588091,4.081995,Wallonie,HOUSE,499000.0,293.0
8569877,50.5822217,3.3668477,Wallonie,OFFICE,590000.0,393.0
9310778,51.0537958,3.9316044,Flanders,HOUSE,825000.0,298.0
9243429,50.6490543,5.8161849,Wallonie,INDUSTRY,750000.0,875.0
9360554,50.9728229,4.3777599282045,Flanders,HOUSE,899000.0,336.0
9346926,49.7930802,5.1451847,Wallonie,HOUSE,99000.0,62.0
9385756,50.5589633,5.6387759,Wallonie,APARTMENT,360481.0,125.0
9340000,51.12017065,4.1457568844955,Flanders,INDUSTRY,620000.0,574.0
8368757,50.9490871,4.3273477,Flanders,HOUSE,2150000.0,761.0
8925608,50.8714138,3.8100026,Flanders,APARTMENT,364397.0,211.0
9313159,50.8668744,2.8808499,Flanders,INDUSTRY,154800.0,144.0
9389304,50.7125435,3.4571664,Wallonie,HOUSE,419000.0,291.0
8892800,50.8152458,4.3009895,Brussels,OFFICE,1684000.0,1530.0
9268755,50.4687313,4.9219558,Wallonie,INDUSTRY,180000.0,140.0
9362014,51.2483645,3.2438282,Flanders,HOUSE,1025000.0,315.0
9065608,50.9313883,5.3402596,Flanders,APARTMENT,479000.0,180.0
9376317,50.446616,5.4036693,Wallonie,HOUSE,2500000.0,2280.0
9079212,50.4388306,4.4365185,Wallonie,HOUSE,149900.0,250.0
9315649,50.8091426,4.3177512,Brussels,INDUSTRY,55000.0,45.0
9019093,51.1301381,2.752181,Flanders,APARTMENT,499000.0,120.0
9054403,50.9632705,5.6761891,Flanders,OFFICE,189000.0,190.0
9305686,51.2211097,4.3997081,Flanders,OFFICE,345800.0,173.0
8457341,51.0840401,4.3769545,Flanders,OFFICE,1160832.0,516.0
9228388,51.4540766,5.0517775,Flanders,HOUSE,1050000.0,645.0
9367318,50.2930477,4.3948114,Wallonie,HOUSE,425000.0,228.0
9380097,50.8292429,4.4432967,Brussels,APARTMENT,199000.0,42.0
9389413,50.8454595,3.2954465,Flanders,APARTMENT,199990.0,254.0
9316131,50.8340345,4.7839184,Flanders,HOUSE,438000.0,200.0
9338004,50.9879659,3.1587905,Flanders,HOUSE,429000.0,156.0
9188755,51.0900875,5.6109931,Flanders,HOUSE,268000.0,140.0
9370456,50.6040225,4.4880778189719,Wallonie,OFFICE,1950000.0,1165.0
9246763,50.3591155,5.3443406,Wallonie,HOUSE,429000.0,235.0
9267925,50.8586234,4.3121041,Brussels,APARTMENT,95000.0,43.0
9386621,50.8317284,3.2664786,Flanders,APARTMENT,475000.0,138.0
9290720,50.886732,4.4228355,Brussels,INDUSTRY,2685000.0,1794.0
9363315,51.0246297,4.4770412,Flanders,HOUSE,469000.0,213.0
9366732,49.5552526,5.5307026,Wallonie,INDUSTRY,360000.0,238.0
9338036,50.5229019,5.2352503,Wallonie,HOUSE,279000.0,209.0
9406144,50.8639835,4.292702,Brussels,OFFICE,285000.0,246.0
9233395,50.8537019,3.359695,Flanders,APARTMENT,265000.0,105.0
9042205,50.8308789,4.308923,Brussels,APARTMENT,339750.0,121.0
8686900,51.0407967,3.7406947,Flanders,OFFICE,1610549.0,565.0
8891122,50.7104653,4.4102879,Wallonie,OFFICE,3090000.0,1518.0
9336162,50.8292731,4.0467642,Flanders,APARTMENT,249500.0,97.0
7877569,50.1577899,5.2436911,Wallonie,APARTMENT,352500.0,162.0
9288863,50.6079601,5.5133987,Wallonie,HOUSE,180000.0,100.0
9108200,50.8222854,4.3815707,Brussels,HOUSE,4750000.0,465.0
9350518,50.8027894,4.3399008,Brussels,APARTMENT,450000.0,132.0
8754799,50.806874,4.3007713,Flanders,OFFICE,1111000.0,555.0
9154412,50.5329777,4.7481633,Wallonie,OFFICE,350000.0,245.0
9363591,51.1743191,3.7430055,Flanders,HOUSE,320000.0,142.0
9009919,50.8676041,4.3737121,Brussels,HOUSE,500000.0,250.0
9291450,50.8974421,3.8777236,Flanders,OFFICE,230080.0,115.0
9382867,50.3727204,5.3685591,Wallonie,HOUSE,450000.0,175.0
9311164,50.6352825,5.5512072,Wallonie,HOUSE,625000.0,404.0
8917723,50.8091426,4.3177512,Brussels,INDUSTRY,1200000.0,1100.0
8925676,50.5190892,5.2410705,Wallonie,HOUSE,159000.0,115.0
9169067,50.8747216,4.4032166,Brussels,INDUSTRY,679883.0,457.0
9259494,50.4079969,4.2696102,Wallonie,APARTMENT,179000.0,84.0
8742596,50.89891075,4.7756847507269,Flanders,INDUSTRY,220000.0,180.0
8674083,51.1825546,3.5545518,Flanders,APARTMENT,202500.0,74.0
9178907,50.55047955,4.5380975970878,Wallonie,HOUSE,835000.0,375.0
9292873,50.7021372,4.6896145,Wallonie,HOUSE,975000.0,215.0
9296168,51.342712,3.2820346,Flanders,HOUSE,2160000.0,436.0
9371746,51.196293,3.8025675,Flanders,INDUSTRY,187200.0,144.0
9020404,50.8143377,4.3005537,Brussels,OFFICE,1930000.0,924.0
9376315,50.446616,5.4036693,Wallonie,HOUSE,2500000.0,2280.0
9054405,50.9632705,5.6761891,Flanders,OFFICE,189000.0,190.0
9288565,51.0702432,3.7549781,Flanders,APARTMENT,375000.0,111.0
9233385,50.8222854,4.3815707,Brussels,APARTMENT,595000.0,135.0
9272427,51.2211097,4.3997081,Flanders,OFFICE,345800.0,173.0
8925937,50.8018201,4.3372348,Brussels,APARTMENT,550000.0,194.0
9260583,50.8222854,4.3815707,Brussels,HOUSE,1050000.0,385.0
9299331,50.4214172,4.4610225,Wallonie,HOUSE,150000.0,80.0
9279545,51.1444961,4.5573864,Flanders,INDUSTRY,364000.0,280.0
9201578,51.3421828,3.3182978,Flanders,HOUSE,2595000.0,238.0
8634430,50.5298469,5.2289698,Wallonie,APARTMENT,199000.0,119.0
8975151,50.8222854,4.3815707,Brussels,HOUSE,1095000.0,295.0
9397052,50.7202476,3.7763106,Wallonie,HOUSE,250000.0,175.0
9185621,51.3341658,3.2010368,Flanders,APARTMENT,409000.0,114.0
8457340,51.0840401,4.3769545,Flanders,OFFICE,1174500.0,522.0
9327851,51.0890372,4.3599303,Flanders,APARTMENT,196000.0,90.0
9380020,51.0598637,2.8920002,Flanders,HOUSE,439000.0,320.0
9404677,50.943726,3.122806,Flanders,OFFICE,695000.0,269.0
9227393,50.6147322,5.580573,Wallonie,APARTMENT,97561.0,16.0
9236608,51.2010947,2.9760368,Flanders,HOUSE,275000.0,294.0
9251882,50.886732,4.4228355,Brussels,INDUSTRY,2685000.0,1794.0
8719961,49.5071997,5.4744531,Wallonie,INDUSTRY,710000.0,478.0
9326076,51.1528008,3.1877384,Flanders,HOUSE,435000.0,282.0
9153919,50.8182943,4.4181453,Brussels,APARTMENT,265000.0,75.0
9385273,50.7102428,4.4119482,Wallonie,OFFICE,713000.0,509.0
9109227,50.6385399,5.7906119,Wallonie,OFFICE,80000.0,60.0
9202333,50.9062369,4.3794485,Flanders,HOUSE,495000.0,183.0
9319510,51.237854,4.5249329,Flanders,APARTMENT,295000.0,186.0
9363347,50.8156571,4.4331389,Brussels,APARTMENT,280000.0,55.0
9310799,50.1618115,5.2217077,Wallonie,HOUSE,290000.0,300.0
9316572,50.9924205,3.6495958,Flanders,HOUSE,439000.0,247.0
9406143,50.8639835,4.292702,Brussels,OFFICE,489000.0,246.0
9260324,50.2316285,5.3501733,Wallonie,OFFICE,228800.0,113.0
9381162,50.4077463,4.4402927,Wallonie,HOUSE,525000.0,145.0
9083944,50.8287645,3.6031683,Flanders,APARTMENT,380000.0,186.0
9384747,51.3524149,3.314179,Flanders,HOUSE,6900000.0,463.0
9405465,51.1548718,4.4655323,Flanders,APARTMENT,475000.0,94.0
9167581,50.8747216,4.4032166,Brussels,INDUSTRY,855950.0,493.0
9196604,51.2850642,4.7049549,Flanders,INDUSTRY,2400000.0,1380.0
9328229,51.1855514,4.83464460985,Flanders,INDUSTRY,192000.0,144.0
9288566,51.0702432,3.7549781,Flanders,APARTMENT,391000.0,117.0
9089700,51.1977778,4.4308333,Flanders,APARTMENT,186000.0,50.0
9298108,50.8659017,4.3307379,Brussels,HOUSE,635000.0,250.0
9127247,50.4807188,5.2403975,Wallonie,HOUSE,159000.0,85.0
9387150,50.53893345,4.3713097181263,Wallonie,HOUSE,269000.0,190.0
8558878,50.8159784,4.3011744,Brussels,OFFICE,3300000.0,2766.0
9394777,50.7418668,4.3982724,Flanders,HOUSE,3900000.0,618.0
9232945,51.166038,4.9889995,Flanders,OFFICE,249500.0,234.0
9164220,50.6311898,5.9715011,Wallonie,INDUSTRY,295000.0,1600.0
9305310,50.5329777,4.7481633,Wallonie,APARTMENT,499000.0,162.0
9397017,50.9319793,4.0581703,Flanders,APARTMENT,346000.0,118.0
9269768,51.088141,4.2708619,Flanders,INDUSTRY,613200.0,584.0
9177160,50.7427244,3.9298716,Flanders,APARTMENT,213000.0,74.0
9374888,51.0415195,3.7204422,Flanders,HOUSE,2600000.0,621.0
5750433,50.7779046,4.3372189,Brussels,HOUSE,2750000.0,450.0
9340128,50.4198063,5.361436,Wallonie,HOUSE,349000.0,200.0
9246811,50.6440006,5.5763489,Wallonie,HOUSE,260000.0,185.0
9308920,51.051192,3.7328751,Flanders,HOUSE,975000.0,520.0
9308597,50.8207444,3.2579276,Flanders,APARTMENT,585000.0,172.0
8927384,50.8076636,4.9378556,Flanders,OFFICE,350000.0,175.0
9129173,50.8053849,4.9414414,Flanders,HOUSE,849000.0,850.0
9365058,49.8313323,5.7376366,Wallonie,HOUSE,1100000.0,386.0
9379242,50.6943193,4.9260633,Wallonie,HOUSE,395000.0,192.0
9328146,50.7373124,4.2623488,Flanders,HOUSE,265000.0,136.0
9177158,50.7427244,3.9298716,Flanders,APARTMENT,208000.0,65.0
9330916,50.4439285,4.6266044,Wallonie,HOUSE,175000.0,148.0
9384094,51.1315549,3.0221348,Flanders,HOUSE,310000.0,136.0
9360159,50.6334579,5.5669849,Wallonie,APARTMENT,450000.0,183.0
8303453,50.7335388,4.2334773,Flanders,OFFICE,1521000.0,802.0
9129031,50.8676041,4.3737121,Brussels,HOUSE,1200000.0,505.0
9394512,50.74503,4.3463687,Flanders,HOUSE,740000.0,320.0
9388374,50.6209493,4.5598691,Wallonie,INDUSTRY,260000.0,216.0
9333535,50.8529792,4.4103564,Brussels,APARTMENT,225000.0,78.0
8935609,50.8196436,5.1905379,Flanders,HOUSE,220000.0,110.0
9227392,50.5710318,5.5855502,Wallonie,APARTMENT,97561.0,16.0
9370913,50.7179311,4.4015235,Wallonie,HOUSE,445000.0,178.0
8947403,50.7983369,4.9508026,Flanders,INDUSTRY,540285.0,579.0
9248722,50.8493956,4.4307518,Brussels,APARTMENT,139000.0,28.0
8452561,50.924928,4.4528563,Flanders,APARTMENT,294500.0,123.0
8912625,50.682809,5.670164,Wallonie,OFFICE,140000.0,232.0
9141504,50.3886472,4.3842543,Wallonie,HOUSE,280000.0,280.0
7675470,50.7386186,3.2344942,Wallonie,HOUSE,475000.0,160.0
8778787,50.7451112,3.5999689,Flanders,INDUSTRY,800000.0,2375.0
9312251,51.1569266,2.765652,Flanders,APARTMENT,295000.0,114.0
8074414,51.1239776,5.5839219,Flanders,INDUSTRY,500000.0,692.0
7627205,50.839982,4.3826754,Brussels,OFFICE,11998500.0,2526.0
8873496,50.6400774,3.8198946,Wallonie,HOUSE,300000.0,175.0
9321583,50.7567707,3.5073357,Wallonie,HOUSE,495000.0,315.0
9388076,51.2327381,4.3847936,Flanders,OFFICE,169000.0,40.0
9375294,50.4900943,5.1043923,Wallonie,HOUSE,445000.0,230.0
9329108,50.5634033,5.5477138,Wallonie,APARTMENT,299500.0,139.0
8953548,50.89891075,4.7756847507269,Flanders,INDUSTRY,220000.0,200.0
9240092,51.04605145,4.8012932645531,Flanders,HOUSE,549000.0,307.0
9289922,50.8781376,2.9525603,Flanders,INDUSTRY,4950000.0,522.0
9297139,50.8064756,5.5030479,Flanders,INDUSTRY,995000.0,3974.0
9083943,50.8287645,3.6031683,Flanders,APARTMENT,380000.0,186.0
8643553,51.1723183,4.3858335,Flanders,OFFICE,249950.0,160.0
9316104,50.9471501,5.3478206,Flanders,OFFICE,399500.0,413.0
9273378,50.3662034,5.036038,Wallonie,HOUSE,640000.0,500.0
9389830,50.6463367,4.2611675641255,Wallonie,HOUSE,695000.0,304.0
9346210,51.2415107,3.0049248,Flanders,APARTMENT,399000.0,130.0
7873263,50.8543551,4.3227779,Brussels,INDUSTRY,1190000.0,1300.0
9071381,50.8543551,4.3227779,Brussels,INDUSTRY,345000.0,384.0
9381590,50.8278581,4.7578518,Flanders,APARTMENT,549000.0,153.0
9397692,51.0566589,3.7018547,Flanders,APARTMENT,495000.0,115.0
9388134,50.53893345,4.3713097181263,Wallonie,HOUSE,399000.0,172.0
9044366,51.2182637,4.4442084,Flanders,OFFICE,169000.0,100.0
8963328,50.8218183,4.349793,Brussels,HOUSE,2500000.0,750.0
8674086,51.1783669,3.5499009,Flanders,APARTMENT,217500.0,85.0
9373204,51.0415195,3.7204422,Flanders,HOUSE,2600000.0,621.0
9312645,50.8543551,4.3227779,Brussels,APARTMENT,299000.0,140.0
9226520,50.7516077,4.6702286,Wallonie,APARTMENT,125000.0,45.0
9384874,50.7093873,4.5530474,Wallonie,HOUSE,695000.0,227.0
9356310,51.2991127,4.499974,Flanders,HOUSE,359000.0,180.0
9387674,50.5919817,5.8561361,Wallonie,OFFICE,299000.0,560.0
8000010,50.8933663,4.0695532,Flanders,APARTMENT,279000.0,119.0
9388267,50.69054,4.2026,Wallonie,INDUSTRY,350000.0,350.0
9360765,50.9457839,4.0526043,Flanders,APARTMENT,469000.0,161.0
9204597,50.8292429,4.4432967,Brussels,APARTMENT,695000.0,140.0
9384370,51.0303021,3.8016748,Flanders,HOUSE,614000.0,260.0
9124370,51.0764046,3.1170973,Flanders,HOUSE,1080000.0,522.0
9384126,51.0070832,3.6021672,Flanders,HOUSE,2950000.0,436.0
9358997,50.3906692,3.8883703,Wallonie,HOUSE,295000.0,200.0
8342191,50.8018201,4.3372348,Brussels,APARTMENT,1990000.0,241.0
8829325,50.8465573,4.351697,Brussels,OFFICE,375000.0,200.0
9214537,50.8984514,4.3622199,Brussels,APARTMENT,229000.0,65.0
9304851,50.9558621,4.2368745,Flanders,HOUSE,559000.0,216.0
9396703,51.076465,4.322857,Flanders,HOUSE,675000.0,315.0
9235124,50.8110528,4.545208431698,Flanders,HOUSE,1250000.0,327.0
8839619,50.7689045,3.879789,Flanders,HOUSE,849000.0,233.0
8180760,50.6295714,4.6554124,Wallonie,OFFICE,208000.0,160.0
9171611,50.8654961,4.301243,Brussels,APARTMENT,169000.0,37.0
9365491,50.6820455,4.2700671,Wallonie,HOUSE,315000.0,213.0
9351296,50.6745137,5.5121386,Wallonie,APARTMENT,412300.0,125.0
8985236,50.6680812,5.636911,Wallonie,HOUSE,225000.0,112.0
9400706,50.6429671,5.6038292,Wallonie,INDUSTRY,365000.0,1245.0
9218439,50.4460304,4.6225992,Wallonie,INDUSTRY,500000.0,12654.0
9330205,50.4220995,4.601345,Wallonie,HOUSE,449000.0,185.0
9053392,50.6080835,4.636678,Wallonie,HOUSE,450000.0,211.0
9403954,50.8156571,4.4331389,Brussels,OFFICE,483500.0,133.0
9187088,50.9384977,4.1267748,Flanders,HOUSE,575000.0,522.0
9348711,51.3522847,3.2851665,Flanders,APARTMENT,450000.0,47.0
9323947,50.7333777,4.236626,Flanders,HOUSE,550000.0,474.0
8953519,50.89891075,4.7756847507269,Flanders,INDUSTRY,220000.0,180.0
9053873,51.041159,3.7545292,Flanders,INDUSTRY,195000.0,190.0
9332619,50.4874928,4.4923457,Wallonie,HOUSE,500000.0,300.0
9223663,51.0034382,3.8009927,Flanders,OFFICE,250000.0,160.0
9288999,50.4662852,4.4303261,Wallonie,INDUSTRY,102000.0,160.0
9301766,50.8523824,2.882808,Flanders,APARTMENT,395000.0,126.0
9334467,50.5348307,4.9312751,Wallonie,HOUSE,695000.0,330.0
9389565,50.9909835,5.3677683,Flanders,HOUSE,695000.0,381.0
9352238,50.78879055,3.1938978797182,Flanders,APARTMENT,439000.0,95.0
9332298,50.6123481,4.1425138,Wallonie,INDUSTRY,774975.0,1955.0
9387168,50.8540569,4.3697656,Brussels,HOUSE,535000.0,298.0
9394235,51.206893,3.229376,Flanders,OFFICE,220000.0,69.0
8880569,50.8560745,4.4494689,Flanders,OFFICE,185900.0,143.0
8786821,51.1364316,4.6922875770195,Flanders,APARTMENT,285000.0,80.0
9397694,51.0566589,3.7018547,Flanders,APARTMENT,549000.0,116.0
9328749,50.9086751,4.3067165,Flanders,APARTMENT,565000.0,155.0
9216798,51.0887175,4.26907,Flanders,INDUSTRY,613200.0,584.0
9331569,50.8222854,4.3815707,Brussels,HOUSE,2520000.0,750.0
9348995,50.7386186,3.2344942,Wallonie,APARTMENT,219000.0,160.0
9393887,50.9225681,4.3146484,Flanders,HOUSE,980000.0,280.0
9080566,50.4900943,5.1043923,Wallonie,APARTMENT,299000.0,110.0
9385919,51.0876988,4.4717695,Flanders,HOUSE,995000.0,220.0
9370909,51.209691,4.40839,Flanders,OFFICE,410000.0,168.0
9379023,50.8578728,4.399123,Brussels,APARTMENT,205000.0,71.0
8605703,51.34942965,3.3233738606453,Flanders,APARTMENT,485000.0,34.0
8901800,50.952509,3.1139696,Flanders,APARTMENT,325000.0,111.0
8983204,49.9189811,5.3766181,Wallonie,OFFICE,129000.0,52.0
9284103,51.2302347,4.416869,Flanders,APARTMENT,139000.0,30.0
9402875,50.9069972,5.5099899,Flanders,INDUSTRY,501600.0,118.0
9234767,51.34942965,3.3233738606453,Flanders,APARTMENT,775000.0,98.0
9067385,51.0316745,5.3718265,Flanders,OFFICE,189000.0,182.0
9131200,50.6333964,5.5855893,Wallonie,HOUSE,359000.0,335.0
9186116,50.8542412,3.5940063,Flanders,HOUSE,1190000.0,537.0
9387825,50.4698553,4.3372843,Wallonie,HOUSE,399900.0,187.0
9398407,50.6168354,5.6832219,Wallonie,APARTMENT,225000.0,98.0
8788723,51.3151647,3.1237396,Flanders,APARTMENT,115000.0,30.0
9257535,51.2611225,4.5359291,Flanders,HOUSE,1295000.0,510.0
9342896,50.8407178,4.4029408,Brussels,APARTMENT,175000.0,38.0
9351295,50.6745137,5.5121386,Wallonie,APARTMENT,412300.0,125.0
9335690,51.19902125,4.6356924683019,Flanders,OFFICE,1065000.0,1901.0
9387986,51.1695659,5.1521172,Flanders,HOUSE,1150000.0,495.0
8958784,51.0884124,4.2693969,Flanders,INDUSTRY,200000.0,160.0
9344197,50.8543551,4.3227779,Brussels,OFFICE,235000.0,101.0
9364069,50.8968484,3.3367664,Flanders,INDUSTRY,387000.0,142.0
9286503,50.68088165,4.2666690726132,Wallonie,HOUSE,435000.0,142.0
9211658,51.2286687,2.9640685,Flanders,HOUSE,315000.0,186.0
9295341,50.8757683,5.3054991,Flanders,OFFICE,140000.0,67.0
9383838,50.9765007,3.5415658,Flanders,HOUSE,525000.0,350.0
9391664,50.74503,4.3463687,Flanders,HOUSE,2600000.0,450.0
9234212,50.8898738,4.3343869,Brussels,HOUSE,650000.0,215.0
9351966,50.5979509,5.5114116,Wallonie,OFFICE,275000.0,833.0
9327519,51.1855514,4.83464460985,Flanders,INDUSTRY,235000.0,216.0
9345238,50.7915691,4.2976734,Flanders,HOUSE,950000.0,650.0
9059956,50.9128493,3.6599605,Flanders,HOUSE,456780.0,196.0
9391758,50.6447087,5.6654685,Wallonie,APARTMENT,225000.0,98.0
9297101,50.6764446,5.6400675,Wallonie,HOUSE,280000.0,197.0
9360628,50.8122982,3.4428012,Flanders,APARTMENT,399000.0,141.0
9364992,50.7173563,4.3978047,Wallonie,HOUSE,1250000.0,335.0
9400856,51.2099755,3.2010658,Flanders,INDUSTRY,459650.0,317.0
9312478,51.0986528,3.0274374,Flanders,INDUSTRY,1095000.0,198.0
9172799,50.9837697,4.8723631,Flanders,INDUSTRY,266970.0,295.0
9264447,50.7871022,4.3443084,Brussels,APARTMENT,545000.0,146.0
9299749,51.232925,2.915669,Flanders,APARTMENT,99500.0,45.0
9364976,51.1848167,3.9676905,Flanders,HOUSE,2950000.0,1100.0
9236170,50.9145955,4.3108723,Flanders,APARTMENT,975000.0,166.0
9365550,50.8407823,3.2765225,Flanders,HOUSE,725000.0,230.0
9182418,50.6776515,4.1474507,Wallonie,HOUSE,295000.0,180.0
9294134,50.801088,4.3894562,Brussels,APARTMENT,1750000.0,300.0
9398161,50.8436207,4.3438873,Brussels,APARTMENT,360000.0,137.0
9387938,50.8676041,4.3737121,Brussels,HOUSE,575000.0,320.0
9280179,50.6401793,5.5819961,Wallonie,OFFICE,68000.0,65.0
9292847,50.4687313,4.9219558,Wallonie,HOUSE,545000.0,200.0
8619408,51.0539067,3.7178208,Flanders,APARTMENT,445000.0,77.0
9264372,50.799394,4.4158177,Brussels,HOUSE,1290000.0,445.0
9352390,50.7059438,4.3578266,Wallonie,OFFICE,215000.0,89.0
8642778,51.3166748,3.1300189,Flanders,APARTMENT,299000.0,160.0
9229128,50.9337768,3.1525893,Flanders,APARTMENT,219000.0,118.0
7598694,50.8658828,3.8163213,Flanders,APARTMENT,200000.0,63.0
8174351,50.4443362,4.768022,Wallonie,INDUSTRY,149000.0,144.0
9032610,51.1961344,4.3095094,Flanders,OFFICE,413475.0,224.0
9390189,50.7173563,4.3978047,Wallonie,HOUSE,665000.0,200.0
8725092,50.5033196,5.1773498,Wallonie,APARTMENT,142500.0,60.0
9387489,49.7065317,5.4177026,Wallonie,HOUSE,420000.0,114.0
9399481,50.5240477,4.2579187,Wallonie,HOUSE,1250000.0,735.0
9269241,50.6040225,4.4880778189719,Wallonie,HOUSE,375000.0,145.0
9331850,50.8670962,4.3689399,Brussels,OFFICE,175000.0,112.0
9282523,50.369072045553,4.3602314806535,Wallonie,HOUSE,1199000.0,300.0
9306773,51.18331695,2.8063401225473,Flanders,APARTMENT,147000.0,47.0
8766593,51.0840401,4.3769545,Flanders,OFFICE,1083520.0,504.0
9397471,50.6168354,5.6832219,Wallonie,APARTMENT,225000.0,98.0
8786038,50.8736907,4.7148961,Flanders,INDUSTRY,233100.0,194.0
9345267,50.8487487,4.0381551,Flanders,HOUSE,460000.0,225.0
9313090,50.8777634,4.3260903,Brussels,HOUSE,1350000.0,850.0
9288338,50.6940942,4.3548145440335,Wallonie,APARTMENT,495000.0,151.0
9219227,51.171804,5.1937730761009,Flanders,INDUSTRY,252400.0,202.0
9333091,50.8266333,4.3651282,Brussels,APARTMENT,195000.0,45.0
9163008,50.9277713,4.2658869,Flanders,OFFICE,229000.0,120.0
9000397,50.5122602,4.1637871,Wallonie,HOUSE,320000.0,164.0
9364067,50.8968484,3.3367664,Flanders,INDUSTRY,387000.0,142.0
9258994,51.08755725,4.7191120718788,Flanders,HOUSE,439000.0,180.0
9398662,50.7360524,4.2374349,Flanders,HOUSE,229000.0,119.0
9349173,50.8303923,4.361678,Brussels,HOUSE,680000.0,190.0
8581421,51.2188849,4.2748348,Flanders,INDUSTRY,1350000.0,2004.0
9383522,50.6940942,4.3548145440335,Wallonie,HOUSE,1250000.0,450.0
9380914,50.9274569,5.3373373,Flanders,APARTMENT,412000.0,77.0
9214083,50.9051233,4.3045582,Flanders,HOUSE,460000.0,160.0
9333443,50.5820728,5.438426,Wallonie,HOUSE,280000.0,155.0
9360018,51.0322387,4.1014546,Flanders,APARTMENT,495000.0,214.0
9103370,51.3467996,3.2882535,Flanders,APARTMENT,985000.0,159.0
9347395,51.2673516,4.7063302,Flanders,INDUSTRY,280000.0,750.0
9378043,51.3286378,5.0943665,Flanders,APARTMENT,575000.0,397.0
9400562,50.9593544,3.5916233,Flanders,OFFICE,170000.0,108.0
9391404,51.0677596,3.7261575,Flanders,APARTMENT,330000.0,106.0
9400855,51.2099755,3.2010658,Flanders,INDUSTRY,571300.0,394.0
9324502,50.9809516,4.636177,Flanders,HOUSE,1250000.0,379.0
9325866,51.1848735,4.3736813,Flanders,HOUSE,2999999.0,1612.0
9167100,50.8465573,4.351697,Brussels,APARTMENT,925000.0,142.0
9389862,50.8886642,4.702537,Flanders,APARTMENT,127000.0,18.0
9381210,50.8606807,4.3383706,Brussels,HOUSE,745000.0,310.0
9367471,50.7296002,4.3010121,Flanders,HOUSE,549000.0,400.0
7698135,50.8688254,3.8155492,Flanders,APARTMENT,205000.0,65.0
9032611,51.1961344,4.3095094,Flanders,OFFICE,420875.0,228.0
8962347,50.9790961,4.8642202,Flanders,OFFICE,265370.0,5123.0
9392022,50.7673582,4.6363955,Flanders,HOUSE,499000.0,200.0
8906257,50.8375209,3.6121053,Flanders,APARTMENT,235000.0,99.0
9161830,51.2043527,4.3440289,Flanders,APARTMENT,329000.0,110.0
9406455,50.55047955,4.5380975970878,Wallonie,HOUSE,425000.0,154.0
9188611,50.6109217,5.5523397,Wallonie,APARTMENT,155000.0,94.0
9164932,51.0378131,4.095581,Flanders,HOUSE,1290000.0,1108.0
8766594,51.0840401,4.3769545,Flanders,OFFICE,1160832.0,516.0
9331477,50.6628104,4.4825691512066,Wallonie,HOUSE,1395000.0,500.0
9338418,51.0704729,4.6932864,Flanders,INDUSTRY,192000.0,144.0
9170055,50.8161898,4.3790108,Brussels,OFFICE,190000.0,50.0
9328432,50.7527192,3.9709983,Flanders,HOUSE,385000.0,224.0
9301378,50.4931649,5.1219188,Wallonie,HOUSE,220000.0,80.0
9369976,50.8410854,4.3699236,Brussels,OFFICE,297500.0,80.0
9209208,50.9080971,4.7073838,Flanders,INDUSTRY,235000.0,144.0
9234517,50.8108151,5.3418412,Flanders,APARTMENT,239000.0,115.0
9387765,50.7173563,4.3978047,Wallonie,HOUSE,1250000.0,385.0
9383904,51.2537005,4.4414067,Flanders,HOUSE,389000.0,218.0
